ID,duration,mix_wav,mix_wav_format,mix_wav_opts,s1_wav,s1_wav_format,s1_wav_opts,s2_wav,s2_wav_format,s2_wav_opts,noise_wav,noise_wav_format,noise_wav_opts
108,1.0,../../../min/train/mixture/01aa0102_2.5821_209o0108_-2.5821.wav,wav,,../../../min/train/source1/01aa0102_2.5821_209o0108_-2.5821.wav,wav,,../../../min/train/source2/01aa0102_2.5821_209o0108_-2.5821.wav,wav,,,,
109,1.0,../../../min/train/mixture/01aa0102_2.6961_209c010d_-2.6961.wav,wav,,../../../min/train/source1/01aa0102_2.6961_209c010d_-2.6961.wav,wav,,../../../min/train/source2/01aa0102_2.6961_209c010d_-2.6961.wav,wav,,,,
110,1.0,../../../min/train/mixture/01aa0102_2.7934_209a0111_-2.7934.wav,wav,,../../../min/train/source1/01aa0102_2.7934_209a0111_-2.7934.wav,wav,,../../../min/train/source2/01aa0102_2.7934_209a0111_-2.7934.wav,wav,,,,
111,1.0,../../../min/train/mixture/01aa0102_2.7949_209a0107_-2.7949.wav,wav,,../../../min/train/source1/01aa0102_2.7949_209a0107_-2.7949.wav,wav,,../../../min/train/source2/01aa0102_2.7949_209a0107_-2.7949.wav,wav,,,,
112,1.0,../../../min/train/mixture/01aa0102_2.8666_209o010n_-2.8666.wav,wav,,../../../min/train/source1/01aa0102_2.8666_209o010n_-2.8666.wav,wav,,../../../min/train/source2/01aa0102_2.8666_209o010n_-2.8666.wav,wav,,,,
113,1.0,../../../min/train/mixture/01aa0102_2.9121_209a0101_-2.9121.wav,wav,,../../../min/train/source1/01aa0102_2.9121_209a0101_-2.9121.wav,wav,,../../../min/train/source2/01aa0102_2.9121_209a0101_-2.9121.wav,wav,,,,
114,1.0,../../../min/train/mixture/01aa0102_3.0496_209a010a_-3.0496.wav,wav,,../../../min/train/source1/01aa0102_3.0496_209a010a_-3.0496.wav,wav,,../../../min/train/source2/01aa0102_3.0496_209a010a_-3.0496.wav,wav,,,,
115,1.0,../../../min/train/mixture/01aa0102_3.0824_209a010f_-3.0824.wav,wav,,../../../min/train/source1/01aa0102_3.0824_209a010f_-3.0824.wav,wav,,../../../min/train/source2/01aa0102_3.0824_209a010f_-3.0824.wav,wav,,,,
116,1.0,../../../min/train/mixture/01aa0102_3.0946_209o010k_-3.0946.wav,wav,,../../../min/train/source1/01aa0102_3.0946_209o010k_-3.0946.wav,wav,,../../../min/train/source2/01aa0102_3.0946_209o010k_-3.0946.wav,wav,,,,
117,1.0,../../../min/train/mixture/01aa0102_3.2546_209c010l_-3.2546.wav,wav,,../../../min/train/source1/01aa0102_3.2546_209c010l_-3.2546.wav,wav,,../../../min/train/source2/01aa0102_3.2546_209c010l_-3.2546.wav,wav,,,,
118,1.0,../../../min/train/mixture/01aa0102_3.3428_209o010o_-3.3428.wav,wav,,../../../min/train/source1/01aa0102_3.3428_209o010o_-3.3428.wav,wav,,../../../min/train/source2/01aa0102_3.3428_209o010o_-3.3428.wav,wav,,,,
119,1.0,../../../min/train/mixture/01aa0102_3.4062_209c010e_-3.4062.wav,wav,,../../../min/train/source1/01aa0102_3.4062_209c010e_-3.4062.wav,wav,,../../../min/train/source2/01aa0102_3.4062_209c010e_-3.4062.wav,wav,,,,
120,1.0,../../../min/train/mixture/01aa0102_3.4315_209a0108_-3.4315.wav,wav,,../../../min/train/source1/01aa0102_3.4315_209a0108_-3.4315.wav,wav,,../../../min/train/source2/01aa0102_3.4315_209a0108_-3.4315.wav,wav,,,,
121,1.0,../../../min/train/mixture/01aa0102_3.4639_209o010l_-3.4639.wav,wav,,../../../min/train/source1/01aa0102_3.4639_209o010l_-3.4639.wav,wav,,../../../min/train/source2/01aa0102_3.4639_209o010l_-3.4639.wav,wav,,,,
122,1.0,../../../min/train/mixture/01aa0102_3.5606_209a010g_-3.5606.wav,wav,,../../../min/train/source1/01aa0102_3.5606_209a010g_-3.5606.wav,wav,,../../../min/train/source2/01aa0102_3.5606_209a010g_-3.5606.wav,wav,,,,
123,1.0,../../../min/train/mixture/01aa0102_3.5778_209c010j_-3.5778.wav,wav,,../../../min/train/source1/01aa0102_3.5778_209c010j_-3.5778.wav,wav,,../../../min/train/source2/01aa0102_3.5778_209c010j_-3.5778.wav,wav,,,,
124,1.0,../../../min/train/mixture/01aa0102_3.6173_209a0106_-3.6173.wav,wav,,../../../min/train/source1/01aa0102_3.6173_209a0106_-3.6173.wav,wav,,../../../min/train/source2/01aa0102_3.6173_209a0106_-3.6173.wav,wav,,,,
125,1.0,../../../min/train/mixture/01aa0102_3.6183_209o0103_-3.6183.wav,wav,,../../../min/train/source1/01aa0102_3.6183_209o0103_-3.6183.wav,wav,,../../../min/train/source2/01aa0102_3.6183_209o0103_-3.6183.wav,wav,,,,
126,1.0,../../../min/train/mixture/01aa0102_3.6743_209a010h_-3.6743.wav,wav,,../../../min/train/source1/01aa0102_3.6743_209a010h_-3.6743.wav,wav,,../../../min/train/source2/01aa0102_3.6743_209a010h_-3.6743.wav,wav,,,,
127,1.0,../../../min/train/mixture/01aa0102_3.7112_209o0102_-3.7112.wav,wav,,../../../min/train/source1/01aa0102_3.7112_209o0102_-3.7112.wav,wav,,../../../min/train/source2/01aa0102_3.7112_209o0102_-3.7112.wav,wav,,,,
128,1.0,../../../min/train/mixture/01aa0102_3.7463_209o0105_-3.7463.wav,wav,,../../../min/train/source1/01aa0102_3.7463_209o0105_-3.7463.wav,wav,,../../../min/train/source2/01aa0102_3.7463_209o0105_-3.7463.wav,wav,,,,
129,1.0,../../../min/train/mixture/01aa0102_3.7816_209o010f_-3.7816.wav,wav,,../../../min/train/source1/01aa0102_3.7816_209o010f_-3.7816.wav,wav,,../../../min/train/source2/01aa0102_3.7816_209o010f_-3.7816.wav,wav,,,,
130,1.0,../../../min/train/mixture/01aa0102_3.8151_209c0107_-3.8151.wav,wav,,../../../min/train/source1/01aa0102_3.8151_209c0107_-3.8151.wav,wav,,../../../min/train/source2/01aa0102_3.8151_209c0107_-3.8151.wav,wav,,,,
131,1.0,../../../min/train/mixture/01aa0102_3.8738_209a010k_-3.8738.wav,wav,,../../../min/train/source1/01aa0102_3.8738_209a010k_-3.8738.wav,wav,,../../../min/train/source2/01aa0102_3.8738_209a010k_-3.8738.wav,wav,,,,
132,1.0,../../../min/train/mixture/01aa0102_3.9296_209c010o_-3.9296.wav,wav,,../../../min/train/source1/01aa0102_3.9296_209c010o_-3.9296.wav,wav,,../../../min/train/source2/01aa0102_3.9296_209c010o_-3.9296.wav,wav,,,,
133,1.0,../../../min/train/mixture/01aa0102_3.9344_209a010b_-3.9344.wav,wav,,../../../min/train/source1/01aa0102_3.9344_209a010b_-3.9344.wav,wav,,../../../min/train/source2/01aa0102_3.9344_209a010b_-3.9344.wav,wav,,,,
134,1.0,../../../min/train/mixture/01aa0102_4.0675_209c0109_-4.0675.wav,wav,,../../../min/train/source1/01aa0102_4.0675_209c0109_-4.0675.wav,wav,,../../../min/train/source2/01aa0102_4.0675_209c0109_-4.0675.wav,wav,,,,
135,1.0,../../../min/train/mixture/01aa0102_4.1311_209c010h_-4.1311.wav,wav,,../../../min/train/source1/01aa0102_4.1311_209c010h_-4.1311.wav,wav,,../../../min/train/source2/01aa0102_4.1311_209c010h_-4.1311.wav,wav,,,,
136,1.0,../../../min/train/mixture/01aa0102_4.1649_209o010c_-4.1649.wav,wav,,../../../min/train/source1/01aa0102_4.1649_209o010c_-4.1649.wav,wav,,../../../min/train/source2/01aa0102_4.1649_209o010c_-4.1649.wav,wav,,,,
137,1.0,../../../min/train/mixture/01aa0102_4.3133_209c010f_-4.3133.wav,wav,,../../../min/train/source1/01aa0102_4.3133_209c010f_-4.3133.wav,wav,,../../../min/train/source2/01aa0102_4.3133_209c010f_-4.3133.wav,wav,,,,
138,1.0,../../../min/train/mixture/01aa0102_4.3737_209a0113_-4.3737.wav,wav,,../../../min/train/source1/01aa0102_4.3737_209a0113_-4.3737.wav,wav,,../../../min/train/source2/01aa0102_4.3737_209a0113_-4.3737.wav,wav,,,,
139,1.0,../../../min/train/mixture/01aa0102_4.3952_209c010q_-4.3952.wav,wav,,../../../min/train/source1/01aa0102_4.3952_209c010q_-4.3952.wav,wav,,../../../min/train/source2/01aa0102_4.3952_209c010q_-4.3952.wav,wav,,,,
140,1.0,../../../min/train/mixture/01aa0102_4.4815_209a0105_-4.4815.wav,wav,,../../../min/train/source1/01aa0102_4.4815_209a0105_-4.4815.wav,wav,,../../../min/train/source2/01aa0102_4.4815_209a0105_-4.4815.wav,wav,,,,
141,1.0,../../../min/train/mixture/01aa0102_4.543_209a010v_-4.543.wav,wav,,../../../min/train/source1/01aa0102_4.543_209a010v_-4.543.wav,wav,,../../../min/train/source2/01aa0102_4.543_209a010v_-4.543.wav,wav,,,,
142,1.0,../../../min/train/mixture/01aa0102_4.5871_209a0104_-4.5871.wav,wav,,../../../min/train/source1/01aa0102_4.5871_209a0104_-4.5871.wav,wav,,../../../min/train/source2/01aa0102_4.5871_209a0104_-4.5871.wav,wav,,,,
143,1.0,../../../min/train/mixture/01aa0102_4.6539_209a010q_-4.6539.wav,wav,,../../../min/train/source1/01aa0102_4.6539_209a010q_-4.6539.wav,wav,,../../../min/train/source2/01aa0102_4.6539_209a010q_-4.6539.wav,wav,,,,
144,1.0,../../../min/train/mixture/01aa0102_4.7144_209c0105_-4.7144.wav,wav,,../../../min/train/source1/01aa0102_4.7144_209c0105_-4.7144.wav,wav,,../../../min/train/source2/01aa0102_4.7144_209c0105_-4.7144.wav,wav,,,,
145,1.0,../../../min/train/mixture/01aa0102_4.917_209a0114_-4.917.wav,wav,,../../../min/train/source1/01aa0102_4.917_209a0114_-4.917.wav,wav,,../../../min/train/source2/01aa0102_4.917_209a0114_-4.917.wav,wav,,,,
146,1.0,../../../min/train/mixture/01aa0102_4.9684_209o010d_-4.9684.wav,wav,,../../../min/train/source1/01aa0102_4.9684_209o010d_-4.9684.wav,wav,,../../../min/train/source2/01aa0102_4.9684_209o010d_-4.9684.wav,wav,,,,
147,1.0,../../../min/train/mixture/01aa0102_4.9962_209c010p_-4.9962.wav,wav,,../../../min/train/source1/01aa0102_4.9962_209c010p_-4.9962.wav,wav,,../../../min/train/source2/01aa0102_4.9962_209c010p_-4.9962.wav,wav,,,,
148,1.0,../../../min/train/mixture/01aa0103_0.0803_209a010y_-0.0803.wav,wav,,../../../min/train/source1/01aa0103_0.0803_209a010y_-0.0803.wav,wav,,../../../min/train/source2/01aa0103_0.0803_209a010y_-0.0803.wav,wav,,,,
149,1.0,../../../min/train/mixture/01aa0103_0.15957_209a010h_-0.15957.wav,wav,,../../../min/train/source1/01aa0103_0.15957_209a010h_-0.15957.wav,wav,,../../../min/train/source2/01aa0103_0.15957_209a010h_-0.15957.wav,wav,,,,
150,1.0,../../../min/train/mixture/01aa0103_0.34105_209a0101_-0.34105.wav,wav,,../../../min/train/source1/01aa0103_0.34105_209a0101_-0.34105.wav,wav,,../../../min/train/source2/01aa0103_0.34105_209a0101_-0.34105.wav,wav,,,,
151,1.0,../../../min/train/mixture/01aa0103_0.3781_209a0104_-0.3781.wav,wav,,../../../min/train/source1/01aa0103_0.3781_209a0104_-0.3781.wav,wav,,../../../min/train/source2/01aa0103_0.3781_209a0104_-0.3781.wav,wav,,,,
152,1.0,../../../min/train/mixture/01aa0103_0.56133_209o010b_-0.56133.wav,wav,,../../../min/train/source1/01aa0103_0.56133_209o010b_-0.56133.wav,wav,,../../../min/train/source2/01aa0103_0.56133_209o010b_-0.56133.wav,wav,,,,
153,1.0,../../../min/train/mixture/01aa0103_0.65831_209a010c_-0.65831.wav,wav,,../../../min/train/source1/01aa0103_0.65831_209a010c_-0.65831.wav,wav,,../../../min/train/source2/01aa0103_0.65831_209a010c_-0.65831.wav,wav,,,,
154,1.0,../../../min/train/mixture/01aa0103_0.78843_209c010n_-0.78843.wav,wav,,../../../min/train/source1/01aa0103_0.78843_209c010n_-0.78843.wav,wav,,../../../min/train/source2/01aa0103_0.78843_209c010n_-0.78843.wav,wav,,,,
155,1.0,../../../min/train/mixture/01aa0103_0.88733_209a010g_-0.88733.wav,wav,,../../../min/train/source1/01aa0103_0.88733_209a010g_-0.88733.wav,wav,,../../../min/train/source2/01aa0103_0.88733_209a010g_-0.88733.wav,wav,,,,
156,1.0,../../../min/train/mixture/01aa0103_0.92844_209o010a_-0.92844.wav,wav,,../../../min/train/source1/01aa0103_0.92844_209o010a_-0.92844.wav,wav,,../../../min/train/source2/01aa0103_0.92844_209o010a_-0.92844.wav,wav,,,,
157,1.0,../../../min/train/mixture/01aa0103_0.94313_209o0103_-0.94313.wav,wav,,../../../min/train/source1/01aa0103_0.94313_209o0103_-0.94313.wav,wav,,../../../min/train/source2/01aa0103_0.94313_209o0103_-0.94313.wav,wav,,,,
158,1.0,../../../min/train/mixture/01aa0103_0.98391_209c010h_-0.98391.wav,wav,,../../../min/train/source1/01aa0103_0.98391_209c010h_-0.98391.wav,wav,,../../../min/train/source2/01aa0103_0.98391_209c010h_-0.98391.wav,wav,,,,
159,1.0,../../../min/train/mixture/01aa0103_0.9916_209o010c_-0.9916.wav,wav,,../../../min/train/source1/01aa0103_0.9916_209o010c_-0.9916.wav,wav,,../../../min/train/source2/01aa0103_0.9916_209o010c_-0.9916.wav,wav,,,,
160,1.0,../../../min/train/mixture/01aa0103_1.0504_209a0105_-1.0504.wav,wav,,../../../min/train/source1/01aa0103_1.0504_209a0105_-1.0504.wav,wav,,../../../min/train/source2/01aa0103_1.0504_209a0105_-1.0504.wav,wav,,,,
161,1.0,../../../min/train/mixture/01aa0103_1.0853_209c010q_-1.0853.wav,wav,,../../../min/train/source1/01aa0103_1.0853_209c010q_-1.0853.wav,wav,,../../../min/train/source2/01aa0103_1.0853_209c010q_-1.0853.wav,wav,,,,
162,1.0,../../../min/train/mixture/01aa0103_1.1541_209a0110_-1.1541.wav,wav,,../../../min/train/source1/01aa0103_1.1541_209a0110_-1.1541.wav,wav,,../../../min/train/source2/01aa0103_1.1541_209a0110_-1.1541.wav,wav,,,,
163,1.0,../../../min/train/mixture/01aa0103_1.1565_209c010o_-1.1565.wav,wav,,../../../min/train/source1/01aa0103_1.1565_209c010o_-1.1565.wav,wav,,../../../min/train/source2/01aa0103_1.1565_209c010o_-1.1565.wav,wav,,,,
164,1.0,../../../min/train/mixture/01aa0103_1.1975_209c0105_-1.1975.wav,wav,,../../../min/train/source1/01aa0103_1.1975_209c0105_-1.1975.wav,wav,,../../../min/train/source2/01aa0103_1.1975_209c0105_-1.1975.wav,wav,,,,
165,1.0,../../../min/train/mixture/01aa0103_1.2379_209o010p_-1.2379.wav,wav,,../../../min/train/source1/01aa0103_1.2379_209o010p_-1.2379.wav,wav,,../../../min/train/source2/01aa0103_1.2379_209o010p_-1.2379.wav,wav,,,,
166,1.0,../../../min/train/mixture/01aa0103_1.2574_209a010b_-1.2574.wav,wav,,../../../min/train/source1/01aa0103_1.2574_209a010b_-1.2574.wav,wav,,../../../min/train/source2/01aa0103_1.2574_209a010b_-1.2574.wav,wav,,,,
167,1.0,../../../min/train/mixture/01aa0103_1.3011_209a010d_-1.3011.wav,wav,,../../../min/train/source1/01aa0103_1.3011_209a010d_-1.3011.wav,wav,,../../../min/train/source2/01aa0103_1.3011_209a010d_-1.3011.wav,wav,,,,
168,1.0,../../../min/train/mixture/01aa0103_1.3535_209c010d_-1.3535.wav,wav,,../../../min/train/source1/01aa0103_1.3535_209c010d_-1.3535.wav,wav,,../../../min/train/source2/01aa0103_1.3535_209c010d_-1.3535.wav,wav,,,,
169,1.0,../../../min/train/mixture/01aa0103_1.3733_209c0103_-1.3733.wav,wav,,../../../min/train/source1/01aa0103_1.3733_209c0103_-1.3733.wav,wav,,../../../min/train/source2/01aa0103_1.3733_209c0103_-1.3733.wav,wav,,,,
170,1.0,../../../min/train/mixture/01aa0103_1.3965_209o010m_-1.3965.wav,wav,,../../../min/train/source1/01aa0103_1.3965_209o010m_-1.3965.wav,wav,,../../../min/train/source2/01aa0103_1.3965_209o010m_-1.3965.wav,wav,,,,
171,1.0,../../../min/train/mixture/01aa0103_1.5222_209c010e_-1.5222.wav,wav,,../../../min/train/source1/01aa0103_1.5222_209c010e_-1.5222.wav,wav,,../../../min/train/source2/01aa0103_1.5222_209c010e_-1.5222.wav,wav,,,,
172,1.0,../../../min/train/mixture/01aa0103_1.5348_209o0105_-1.5348.wav,wav,,../../../min/train/source1/01aa0103_1.5348_209o0105_-1.5348.wav,wav,,../../../min/train/source2/01aa0103_1.5348_209o0105_-1.5348.wav,wav,,,,
173,1.0,../../../min/train/mixture/01aa0103_1.5438_209a0108_-1.5438.wav,wav,,../../../min/train/source1/01aa0103_1.5438_209a0108_-1.5438.wav,wav,,../../../min/train/source2/01aa0103_1.5438_209a0108_-1.5438.wav,wav,,,,
174,1.0,../../../min/train/mixture/01aa0103_1.5968_209o010k_-1.5968.wav,wav,,../../../min/train/source1/01aa0103_1.5968_209o010k_-1.5968.wav,wav,,../../../min/train/source2/01aa0103_1.5968_209o010k_-1.5968.wav,wav,,,,
175,1.0,../../../min/train/mixture/01aa0103_1.6084_209o010l_-1.6084.wav,wav,,../../../min/train/source1/01aa0103_1.6084_209o010l_-1.6084.wav,wav,,../../../min/train/source2/01aa0103_1.6084_209o010l_-1.6084.wav,wav,,,,
176,1.0,../../../min/train/mixture/01aa0103_1.8381_209c0108_-1.8381.wav,wav,,../../../min/train/source1/01aa0103_1.8381_209c0108_-1.8381.wav,wav,,../../../min/train/source2/01aa0103_1.8381_209c0108_-1.8381.wav,wav,,,,
177,1.0,../../../min/train/mixture/01aa0103_1.8818_209a0103_-1.8818.wav,wav,,../../../min/train/source1/01aa0103_1.8818_209a0103_-1.8818.wav,wav,,../../../min/train/source2/01aa0103_1.8818_209a0103_-1.8818.wav,wav,,,,
178,1.0,../../../min/train/mixture/01aa0103_1.9008_209a010j_-1.9008.wav,wav,,../../../min/train/source1/01aa0103_1.9008_209a010j_-1.9008.wav,wav,,../../../min/train/source2/01aa0103_1.9008_209a010j_-1.9008.wav,wav,,,,
179,1.0,../../../min/train/mixture/01aa0103_1.9506_209a010k_-1.9506.wav,wav,,../../../min/train/source1/01aa0103_1.9506_209a010k_-1.9506.wav,wav,,../../../min/train/source2/01aa0103_1.9506_209a010k_-1.9506.wav,wav,,,,
180,1.0,../../../min/train/mixture/01aa0103_2.1363_209c0101_-2.1363.wav,wav,,../../../min/train/source1/01aa0103_2.1363_209c0101_-2.1363.wav,wav,,../../../min/train/source2/01aa0103_2.1363_209c0101_-2.1363.wav,wav,,,,
181,1.0,../../../min/train/mixture/01aa0103_2.1952_209a010u_-2.1952.wav,wav,,../../../min/train/source1/01aa0103_2.1952_209a010u_-2.1952.wav,wav,,../../../min/train/source2/01aa0103_2.1952_209a010u_-2.1952.wav,wav,,,,
182,1.0,../../../min/train/mixture/01aa0103_2.3342_209o0101_-2.3342.wav,wav,,../../../min/train/source1/01aa0103_2.3342_209o0101_-2.3342.wav,wav,,../../../min/train/source2/01aa0103_2.3342_209o0101_-2.3342.wav,wav,,,,
183,1.0,../../../min/train/mixture/01aa0103_2.462_209c0102_-2.462.wav,wav,,../../../min/train/source1/01aa0103_2.462_209c0102_-2.462.wav,wav,,../../../min/train/source2/01aa0103_2.462_209c0102_-2.462.wav,wav,,,,
184,1.0,../../../min/train/mixture/01aa0103_2.5165_209c010m_-2.5165.wav,wav,,../../../min/train/source1/01aa0103_2.5165_209c010m_-2.5165.wav,wav,,../../../min/train/source2/01aa0103_2.5165_209c010m_-2.5165.wav,wav,,,,
185,1.0,../../../min/train/mixture/01aa0103_2.521_209a010w_-2.521.wav,wav,,../../../min/train/source1/01aa0103_2.521_209a010w_-2.521.wav,wav,,../../../min/train/source2/01aa0103_2.521_209a010w_-2.521.wav,wav,,,,
186,1.0,../../../min/train/mixture/01aa0103_2.9356_209o010j_-2.9356.wav,wav,,../../../min/train/source1/01aa0103_2.9356_209o010j_-2.9356.wav,wav,,../../../min/train/source2/01aa0103_2.9356_209o010j_-2.9356.wav,wav,,,,
187,1.0,../../../min/train/mixture/01aa0103_2.9614_209c010l_-2.9614.wav,wav,,../../../min/train/source1/01aa0103_2.9614_209c010l_-2.9614.wav,wav,,../../../min/train/source2/01aa0103_2.9614_209c010l_-2.9614.wav,wav,,,,
188,1.0,../../../min/train/mixture/01aa0103_3.0431_209c0109_-3.0431.wav,wav,,../../../min/train/source1/01aa0103_3.0431_209c0109_-3.0431.wav,wav,,../../../min/train/source2/01aa0103_3.0431_209c0109_-3.0431.wav,wav,,,,
189,1.0,../../../min/train/mixture/01aa0103_3.0503_209a0102_-3.0503.wav,wav,,../../../min/train/source1/01aa0103_3.0503_209a0102_-3.0503.wav,wav,,../../../min/train/source2/01aa0103_3.0503_209a0102_-3.0503.wav,wav,,,,
190,1.0,../../../min/train/mixture/01aa0103_3.0922_209a010o_-3.0922.wav,wav,,../../../min/train/source1/01aa0103_3.0922_209a010o_-3.0922.wav,wav,,../../../min/train/source2/01aa0103_3.0922_209a010o_-3.0922.wav,wav,,,,
191,1.0,../../../min/train/mixture/01aa0103_3.1181_209c0107_-3.1181.wav,wav,,../../../min/train/source1/01aa0103_3.1181_209c0107_-3.1181.wav,wav,,../../../min/train/source2/01aa0103_3.1181_209c0107_-3.1181.wav,wav,,,,
192,1.0,../../../min/train/mixture/01aa0103_3.19_209c010k_-3.19.wav,wav,,../../../min/train/source1/01aa0103_3.19_209c010k_-3.19.wav,wav,,../../../min/train/source2/01aa0103_3.19_209c010k_-3.19.wav,wav,,,,
193,1.0,../../../min/train/mixture/01aa0103_3.3018_209a0107_-3.3018.wav,wav,,../../../min/train/source1/01aa0103_3.3018_209a0107_-3.3018.wav,wav,,../../../min/train/source2/01aa0103_3.3018_209a0107_-3.3018.wav,wav,,,,
194,1.0,../../../min/train/mixture/01aa0103_3.3775_209o0107_-3.3775.wav,wav,,../../../min/train/source1/01aa0103_3.3775_209o0107_-3.3775.wav,wav,,../../../min/train/source2/01aa0103_3.3775_209o0107_-3.3775.wav,wav,,,,
195,1.0,../../../min/train/mixture/01aa0103_3.4049_209c010p_-3.4049.wav,wav,,../../../min/train/source1/01aa0103_3.4049_209c010p_-3.4049.wav,wav,,../../../min/train/source2/01aa0103_3.4049_209c010p_-3.4049.wav,wav,,,,
196,1.0,../../../min/train/mixture/01aa0103_3.4213_209a010m_-3.4213.wav,wav,,../../../min/train/source1/01aa0103_3.4213_209a010m_-3.4213.wav,wav,,../../../min/train/source2/01aa0103_3.4213_209a010m_-3.4213.wav,wav,,,,
197,1.0,../../../min/train/mixture/01aa0103_3.4504_209a0106_-3.4504.wav,wav,,../../../min/train/source1/01aa0103_3.4504_209a0106_-3.4504.wav,wav,,../../../min/train/source2/01aa0103_3.4504_209a0106_-3.4504.wav,wav,,,,
198,1.0,../../../min/train/mixture/01aa0103_3.5723_209c010c_-3.5723.wav,wav,,../../../min/train/source1/01aa0103_3.5723_209c010c_-3.5723.wav,wav,,../../../min/train/source2/01aa0103_3.5723_209c010c_-3.5723.wav,wav,,,,
199,1.0,../../../min/train/mixture/01aa0103_3.6235_209o010d_-3.6235.wav,wav,,../../../min/train/source1/01aa0103_3.6235_209o010d_-3.6235.wav,wav,,../../../min/train/source2/01aa0103_3.6235_209o010d_-3.6235.wav,wav,,,,
200,1.0,../../../min/train/mixture/01aa0103_3.698_209o010h_-3.698.wav,wav,,../../../min/train/source1/01aa0103_3.698_209o010h_-3.698.wav,wav,,../../../min/train/source2/01aa0103_3.698_209o010h_-3.698.wav,wav,,,,
201,1.0,../../../min/train/mixture/01aa0103_3.8604_209a010q_-3.8604.wav,wav,,../../../min/train/source1/01aa0103_3.8604_209a010q_-3.8604.wav,wav,,../../../min/train/source2/01aa0103_3.8604_209a010q_-3.8604.wav,wav,,,,
202,1.0,../../../min/train/mixture/01aa0103_3.9516_209o010o_-3.9516.wav,wav,,../../../min/train/source1/01aa0103_3.9516_209o010o_-3.9516.wav,wav,,../../../min/train/source2/01aa0103_3.9516_209o010o_-3.9516.wav,wav,,,,
203,1.0,../../../min/train/mixture/01aa0103_3.9895_209o010e_-3.9895.wav,wav,,../../../min/train/source1/01aa0103_3.9895_209o010e_-3.9895.wav,wav,,../../../min/train/source2/01aa0103_3.9895_209o010e_-3.9895.wav,wav,,,,
204,1.0,../../../min/train/mixture/01aa0103_3.9932_209a0114_-3.9932.wav,wav,,../../../min/train/source1/01aa0103_3.9932_209a0114_-3.9932.wav,wav,,../../../min/train/source2/01aa0103_3.9932_209a0114_-3.9932.wav,wav,,,,
205,1.0,../../../min/train/mixture/01aa0103_4.0372_209o0108_-4.0372.wav,wav,,../../../min/train/source1/01aa0103_4.0372_209o0108_-4.0372.wav,wav,,../../../min/train/source2/01aa0103_4.0372_209o0108_-4.0372.wav,wav,,,,
